"","Category","Diff_Level","correct_gpt35","correct_gpt4","gpt.3.5.turbo_calc_time_s","gpt.3.5.turbo_calc_time_micro_s","question_length","X0","X1"
"1725","Child Neurology","Advanced
(3rd quartile)",TRUE,TRUE,6,389006,161,33.42363,-39.518776
"1726","Child Neurology","Easy
(1st quartile)",TRUE,TRUE,19,175018,891,-33.416367,-25.783436
"1727","Child Neurology","Intermediate
(2nd quartile)",FALSE,TRUE,5,136036,104,-34.799633,40.00542
"1728","Child Neurology","Difficult
(4th quartile)",TRUE,FALSE,9,702762,710,21.058569,33.568325
"1729","Child Neurology","Difficult
(4th quartile)",FALSE,FALSE,6,576001,71,-30.53851,8.031192
"1730","Child Neurology","Advanced
(3rd quartile)",TRUE,TRUE,13,802999,543,68.84481,26.285427
"1731","Basic Neuroscience","Difficult
(4th quartile)",TRUE,TRUE,9,405966,56,-44.074764,42.624714
"1732","Child Neurology","Easy
(1st quartile)",TRUE,TRUE,7,683034,868,19.97286,31.278082
"1733","Child Neurology","Intermediate
(2nd quartile)",TRUE,TRUE,5,729999,411,7.4522953,37.252125
"1734","Child Neurology","Intermediate
(2nd quartile)",TRUE,TRUE,17,757971,652,14.035612,28.925417
"1735","Child Neurology","Intermediate
(2nd quartile)",FALSE,FALSE,12,623998,316,63.8924,-27.873457
"1736","Child Neurology","Advanced
(3rd quartile)",TRUE,TRUE,13,907002,886,14.073331,28.360624
"1737","Child Neurology","Easy
(1st quartile)",FALSE,TRUE,6,584045,163,9.824465,55.85209
"1738","Child Neurology","Difficult
(4th quartile)",TRUE,TRUE,22,417952,142,36.245728,45.018368
"1739","Child Neurology","Difficult
(4th quartile)",FALSE,TRUE,9,591998,70,-37.152836,33.483055
"1740","Child Neurology","Intermediate
(2nd quartile)",FALSE,TRUE,11,20005,621,4.3936586,34.882645
"1741","Child Neurology","Difficult
(4th quartile)",TRUE,TRUE,42,249996,399,8.044156,33.15635
"1742","Basic Neuroscience","Easy
(1st quartile)",TRUE,TRUE,11,4344,92,-48.83138,49.858078
"1743","Basic Neuroscience","Easy
(1st quartile)",TRUE,TRUE,13,714000,309,31.422167,-16.421669
"1744","Child Neurology","Difficult
(4th quartile)",FALSE,TRUE,8,866999,93,-8.918463,48.97776
"1745","Congenital","Advanced
(3rd quartile)",FALSE,TRUE,6,930005,35,-19.201988,38.742504
"1746","Congenital","Intermediate
(2nd quartile)",TRUE,TRUE,6,256031,67,-32.929394,33.47135
"1747","Congenital","Advanced
(3rd quartile)",TRUE,FALSE,11,74821,801,2.246792,24.879686
"1748","Congenital","Intermediate
(2nd quartile)",TRUE,TRUE,8,276995,316,-0.4579848,35.03792
"1749","Congenital","Easy
(1st quartile)",TRUE,TRUE,9,29036,713,3.3112032,26.307316
"1750","Congenital","Difficult
(4th quartile)",FALSE,TRUE,3,220972,67,-46.919167,33.980553
"1751","Congenital","Difficult
(4th quartile)",TRUE,TRUE,6,34995,53,-38.377113,41.59759
"1752","Congenital","Advanced
(3rd quartile)",FALSE,TRUE,11,124004,64,-39.73842,36.554504
"1753","Congenital","Intermediate
(2nd quartile)",FALSE,TRUE,12,506001,540,3.1826053,22.996243
"1754","Basic Neuroscience","Difficult
(4th quartile)",FALSE,FALSE,20,594923,211,80.170074,21.114902
"1755","Congenital","Intermediate
(2nd quartile)",TRUE,FALSE,6,232000,42,-40.173744,42.213066
"1756","Congenital","Advanced
(3rd quartile)",TRUE,TRUE,8,666997,115,-64.889275,44.5516
"1757","Congenital","Intermediate
(2nd quartile)",TRUE,TRUE,8,869002,684,-34.353073,-18.276886
"1758","Congenital","Advanced
(3rd quartile)",TRUE,TRUE,9,276001,664,3.6137323,24.869495
"1759","Congenital","Advanced
(3rd quartile)",TRUE,TRUE,11,781004,716,4.737186,26.41728
"1760","Congenital","Difficult
(4th quartile)",FALSE,TRUE,6,81995,157,1.438999,32.262405
"1761","Congenital","Intermediate
(2nd quartile)",FALSE,TRUE,15,50037,501,3.4484777,34.040466
"1762","Congenital","Difficult
(4th quartile)",TRUE,TRUE,8,288993,605,3.2011278,25.477613
"1763","Congenital","Intermediate
(2nd quartile)",TRUE,TRUE,5,941141,419,49.98337,-61.595768
"1764","Basic Neuroscience","Difficult
(4th quartile)",FALSE,TRUE,9,702002,59,-41.77366,69.06
"1765","Congenital","Difficult
(4th quartile)",TRUE,TRUE,12,861000,446,3.6194804,51.97595
"1766","Congenital","Intermediate
(2nd quartile)",TRUE,TRUE,12,320042,598,3.9896703,26.67298
"1767","Cranial Nerves","Easy
(1st quartile)",TRUE,TRUE,3,985964,68,-52.302624,56.518074
"1768","Cranial Nerves","Advanced
(3rd quartile)",FALSE,TRUE,13,533036,801,27.788193,-44.67115
"1769","Cranial Nerves","Difficult
(4th quartile)",TRUE,TRUE,7,586996,74,-56.278164,59.334766
"1770","Cranial Nerves","Difficult
(4th quartile)",FALSE,TRUE,15,191766,383,-52.685383,60.84226
"1771","Cranial Nerves","Advanced
(3rd quartile)",FALSE,FALSE,9,725009,240,51.18881,-18.8637
"1772","Cranial Nerves","Intermediate
(2nd quartile)",FALSE,TRUE,15,498992,666,41.44189,-50.18892
"1773","Cranial Nerves","Difficult
(4th quartile)",TRUE,TRUE,3,980972,81,-56.17064,54.500847
"1774","Basic Neuroscience","Intermediate
(2nd quartile)",TRUE,TRUE,24,632997,311,32.154408,17.21569
"1775","Cranial Nerves","Advanced
(3rd quartile)",FALSE,TRUE,9,215998,173,34.178535,9.301291
"1776","Cranial Nerves","Difficult
(4th quartile)",TRUE,FALSE,8,216995,302,24.334705,6.901509
"1777","Cranial Nerves","Intermediate
(2nd quartile)",TRUE,TRUE,16,874998,870,14.260162,-21.716486
"1778","Cranial Nerves","Advanced
(3rd quartile)",FALSE,FALSE,9,669045,612,41.859165,6.629967
"1779","Cranial Nerves","Advanced
(3rd quartile)",TRUE,TRUE,13,53098,92,-48.13401,50.866703
"1780","Cranial Nerves","Intermediate
(2nd quartile)",TRUE,TRUE,13,298025,820,71.07223,-19.347397
"1781","Cranial Nerves","Intermediate
(2nd quartile)",TRUE,TRUE,20,429001,1004,66.90261,-31.57225
"1782","Cranial Nerves","Intermediate
(2nd quartile)",FALSE,TRUE,14,42999,685,36.73838,7.3991437
"1783","Cranial Nerves","Advanced
(3rd quartile)",TRUE,TRUE,10,194002,968,53.925583,-8.189488
"1784","Cranial Nerves","Difficult
(4th quartile)",FALSE,FALSE,7,234999,235,65.90824,-6.1438966
"1785","Basic Neuroscience","Intermediate
(2nd quartile)",TRUE,TRUE,5,776032,311,32.38709,16.736948
"1786","Cranial Nerves","Easy
(1st quartile)",TRUE,TRUE,8,234719,171,39.313076,18.200811
"1787","Cranial Nerves","Advanced
(3rd quartile)",FALSE,TRUE,13,943760,1050,44.38768,-49.061268
"1788","Cranial Nerves","Easy
(1st quartile)",TRUE,TRUE,5,907059,171,39.31324,18.200844
"1789","Cranial Nerves","Difficult
(4th quartile)",FALSE,FALSE,37,25075,475,14.02325,-45.88918
"1790","Cranial Nerves","Advanced
(3rd quartile)",TRUE,TRUE,6,350543,317,33.807003,8.302976
"1791","Cranial Nerves","Easy
(1st quartile)",FALSE,FALSE,18,807248,264,53.43213,-9.139842
"1792","Cranial Nerves","Intermediate
(2nd quartile)",FALSE,TRUE,3,972016,74,-54.993637,62.75852
"1793","Cranial Nerves","Intermediate
(2nd quartile)",TRUE,TRUE,8,914984,75,-51.432228,64.37878
"1794","Cranial Nerves","Easy
(1st quartile)",TRUE,TRUE,7,137432,372,36.079014,-44.235294
"1795","Cranial Nerves","Advanced
(3rd quartile)",TRUE,TRUE,10,963032,1115,69.74102,-0.034589417
"1796","Basic Neuroscience","Easy
(1st quartile)",FALSE,FALSE,7,685460,100,-13.331488,22.796349
"1797","Cranial Nerves","Advanced
(3rd quartile)",FALSE,TRUE,6,468996,82,-53.602936,65.583534
"1798","Cranial Nerves","Advanced
(3rd quartile)",FALSE,FALSE,9,353003,417,67.246056,-4.978128
"1799","Cranial Nerves","Difficult
(4th quartile)",FALSE,FALSE,38,266997,293,26.376755,8.495402
"1800","Cranial Nerves","Intermediate
(2nd quartile)",FALSE,TRUE,12,435971,951,70.85955,-20.469595
"1801","Cranial Nerves","Difficult
(4th quartile)",FALSE,FALSE,5,909002,105,-50.677307,51.982384
"1802","Cranial Nerves","Intermediate
(2nd quartile)",TRUE,TRUE,17,320027,1030,36.288776,6.666536
"1803","Cranial Nerves","Intermediate
(2nd quartile)",TRUE,TRUE,15,586967,883,32.651577,10.161644
"1804","Cranial Nerves","Advanced
(3rd quartile)",TRUE,TRUE,5,770006,107,-53.540436,56.841335
"1805","Cranial Nerves","Intermediate
(2nd quartile)",FALSE,TRUE,8,177963,654,41.449554,5.9383593
"1806","Cranial Nerves","Difficult
(4th quartile)",FALSE,FALSE,10,240004,836,38.63,3.3106933
"1807","Basic Neuroscience","Advanced
(3rd quartile)",FALSE,TRUE,4,835003,59,-40.85951,71.390175
"1808","Cranial Nerves","Difficult
(4th quartile)",TRUE,TRUE,4,31995,107,-54.198017,58.17738
"1809","Cranial Nerves","Difficult
(4th quartile)",TRUE,TRUE,12,87038,658,60.081177,-24.333406
"1810","Cranial Nerves","Easy
(1st quartile)",FALSE,TRUE,5,632016,1243,71.593765,-18.817299
"1811","Cranial Nerves","Easy
(1st quartile)",TRUE,TRUE,3,877950,92,-48.832066,49.856182
"1812","Cranial Nerves","Advanced
(3rd quartile)",FALSE,TRUE,11,8997,203,32.779728,7.614029
"1813","Cranial Nerves","Intermediate
(2nd quartile)",TRUE,TRUE,7,43999,64,-52.61665,59.51021
"1814","Cranial Nerves","Easy
(1st quartile)",TRUE,FALSE,11,649070,170,57.00564,-15.643804
"1815","Cranial Nerves","Difficult
(4th quartile)",FALSE,FALSE,30,673974,241,-48.00345,55.14507
"1816","Cranial Nerves","Advanced
(3rd quartile)",TRUE,TRUE,9,10954,200,56.004955,-18.763521
"1817","Basic Neuroscience","Easy
(1st quartile)",TRUE,TRUE,7,662022,490,59.21489,40.343025
"1818","Critical Care","Easy
(1st quartile)",FALSE,TRUE,10,711635,379,47.829273,15.062733
"1819","Critical Care","Intermediate
(2nd quartile)",TRUE,TRUE,9,417008,488,19.944391,-23.597763
"1820","Critical Care","Easy
(1st quartile)",TRUE,TRUE,19,811425,537,19.010706,-39.845833
"1821","Critical Care","Intermediate
(2nd quartile)",FALSE,TRUE,16,669822,456,21.392582,-34.75122
"1822","Critical Care","Difficult
(4th quartile)",FALSE,TRUE,8,200003,609,14.27422,-44.25503
"1823","Critical Care","Intermediate
(2nd quartile)",TRUE,TRUE,6,307001,506,9.938661,-22.521273
"1824","Critical Care","Intermediate
(2nd quartile)",FALSE,TRUE,10,454562,290,27.455206,-43.581223
"1825","Critical Care","Difficult
(4th quartile)",FALSE,FALSE,6,804968,327,23.133549,-31.124035
"1826","Critical Care","Easy
(1st quartile)",TRUE,TRUE,14,68033,772,32.301537,-47.587963
"1827","Basic Neuroscience","Advanced
(3rd quartile)",FALSE,FALSE,10,646163,670,-11.899777,-13.249409
"1828","Critical Care","Intermediate
(2nd quartile)",TRUE,TRUE,15,692967,334,31.632166,-43.59136
"1829","Critical Care","Intermediate
(2nd quartile)",TRUE,TRUE,11,755001,492,-0.8088745,-42.403572
"1830","Critical Care","Intermediate
(2nd quartile)",TRUE,TRUE,10,631031,747,2.6404862,-46.86678
"1831","Critical Care","Difficult
(4th quartile)",TRUE,TRUE,8,263000,359,-4.161129,-32.283985
"1832","Critical Care","Intermediate
(2nd quartile)",TRUE,TRUE,4,612000,589,26.161938,-42.18347
"1833","Critical Care","Difficult
(4th quartile)",FALSE,TRUE,16,121972,581,4.7087264,-20.203304
"1834","Critical Care","Difficult
(4th quartile)",FALSE,TRUE,6,481996,507,20.695305,-42.019287
"1835","Critical Care","Advanced
(3rd quartile)",FALSE,TRUE,7,85998,415,18.235977,-41.017868
"1836","Critical Care","Advanced
(3rd quartile)",TRUE,TRUE,9,770587,203,8.100469,-54.013554
"1837","Critical Care","Easy
(1st quartile)",FALSE,TRUE,13,902184,372,26.518059,-41.511395
"1838","Basic Neuroscience","Difficult
(4th quartile)",TRUE,TRUE,14,19962,54,-57.09769,39.581005
"1839","Critical Care","Easy
(1st quartile)",TRUE,TRUE,10,140689,841,5.526325,-27.178488
"1840","Critical Care","Advanced
(3rd quartile)",TRUE,TRUE,7,397035,256,25.28663,-39.074
"1841","Critical Care","Difficult
(4th quartile)",FALSE,FALSE,5,778620,533,24.358932,-38.08629
"1842","Critical Care","Difficult
(4th quartile)",FALSE,TRUE,10,714425,542,30.69522,-42.039642
"1843","Critical Care","Difficult
(4th quartile)",FALSE,TRUE,13,362343,392,19.809544,-42.941135
"1844","Critical Care","Advanced
(3rd quartile)",TRUE,TRUE,5,649011,469,19.59785,-42.51725
"1845","Critical Care","Difficult
(4th quartile)",FALSE,TRUE,8,190200,201,6.261587,-46.831554
"1846","Critical Care","Intermediate
(2nd quartile)",TRUE,FALSE,10,197349,571,38.94883,-35.662212
"1847","Critical Care","Intermediate
(2nd quartile)",TRUE,TRUE,11,904762,488,19.944414,-23.59819
"1848","Demyelinating Disorders","Intermediate
(2nd quartile)",TRUE,TRUE,5,435307,82,10.381867,-14.116109
"1849","Basic Neuroscience","Difficult
(4th quartile)",TRUE,TRUE,38,661502,377,16.28085,-33.94081
"1850","Basic Neuroscience","Intermediate
(2nd quartile)",TRUE,TRUE,7,224996,64,-52.616245,59.51015
"1851","Demyelinating Disorders","Difficult
(4th quartile)",FALSE,TRUE,4,463553,184,-38.67644,-28.12974
"1852","Demyelinating Disorders","Difficult
(4th quartile)",FALSE,FALSE,18,155985,556,44.845654,-0.29436383
"1853","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,5,903677,481,0.027131796,-11.69524
"1854","Demyelinating Disorders","Difficult
(4th quartile)",FALSE,FALSE,4,876204,102,-19.070131,27.57553
"1855","Demyelinating Disorders","Advanced
(3rd quartile)",TRUE,TRUE,9,293926,493,46.298294,4.731719
"1856","Demyelinating Disorders","Intermediate
(2nd quartile)",TRUE,TRUE,21,680237,106,-22.603804,25.983015
"1857","Demyelinating Disorders","Advanced
(3rd quartile)",TRUE,TRUE,9,737896,453,-28.025616,-60.43589
"1858","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,10,328359,272,-28.26355,-56.28597
"1859","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,7,739387,410,-29.11681,-60.781532
"1860","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,4,620282,591,47.303177,-0.44018072
"1861","Basic Neuroscience","Intermediate
(2nd quartile)",TRUE,TRUE,11,59967,74,-54.993374,62.7586
"1862","Demyelinating Disorders","Intermediate
(2nd quartile)",FALSE,FALSE,8,370144,145,43.223785,-2.1445446
"1863","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,12,225191,720,43.253662,5.9290514
"1864","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,8,41909,424,43.734104,6.321131
"1865","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,10,430805,606,-0.5049459,1.1265645
"1866","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,10,372750,747,-0.5251994,0.99637425
"1867","Demyelinating Disorders","Intermediate
(2nd quartile)",TRUE,TRUE,12,192026,531,2.7517014,-0.02237594
"1868","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,6,647004,463,45.455975,2.4771814
"1869","Demyelinating Disorders","Intermediate
(2nd quartile)",FALSE,TRUE,24,352935,1302,45.971775,-2.9018257
"1870","Demyelinating Disorders","Intermediate
(2nd quartile)",FALSE,TRUE,5,186787,821,45.55071,0.5314453
"1871","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,4,779654,394,42.54596,3.937048
"1872","Basic Neuroscience","Easy
(1st quartile)",FALSE,FALSE,12,156000,170,57.00514,-15.64344
"1873","Demyelinating Disorders","Intermediate
(2nd quartile)",TRUE,TRUE,8,561552,282,48.487396,9.8177
"1874","Demyelinating Disorders","Advanced
(3rd quartile)",TRUE,TRUE,5,891045,378,-27.960787,-60.446503
"1875","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,9,177221,44,-24.230013,26.141333
"1876","Demyelinating Disorders","Intermediate
(2nd quartile)",TRUE,TRUE,8,636146,135,-16.211,-7.5352197
"1877","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,5,165807,564,39.791756,7.174195
"1878","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,7,671717,647,12.762515,-11.443204
"1879","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,7,699825,745,43.938713,4.8921146
"1880","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,12,135644,1049,-25.705072,-59.428185
"1881","Demyelinating Disorders","Advanced
(3rd quartile)",TRUE,TRUE,7,404453,424,44.736404,7.5789275
"1882","Demyelinating Disorders","Intermediate
(2nd quartile)",TRUE,TRUE,9,305993,89,10.187144,-13.610562
"1883","Basic Neuroscience","Intermediate
(2nd quartile)",FALSE,TRUE,4,980052,40,-37.17376,66.08379
"1884","Demyelinating Disorders","Advanced
(3rd quartile)",FALSE,TRUE,13,630640,866,-25.64227,-57.624084
"1885","Demyelinating Disorders","Difficult
(4th quartile)",FALSE,TRUE,7,68925,591,42.330265,1.6822735
"1886","Demyelinating Disorders","Intermediate
(2nd quartile)",FALSE,TRUE,6,109965,91,-32.16098,33.420845
"1887","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,12,847353,1523,45.60486,-2.6358202
"1888","Demyelinating Disorders","Intermediate
(2nd quartile)",TRUE,TRUE,8,58698,639,46.372723,4.662801
"1889","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,6,343830,654,12.487074,-11.881142
"1890","Demyelinating Disorders","Difficult
(4th quartile)",TRUE,TRUE,8,636830,58,10.487788,-15.009383
"1891","Demyelinating Disorders","Advanced
(3rd quartile)",TRUE,TRUE,8,82173,674,-25.242434,-59.46768
"1892","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,9,698902,821,50.709873,16.490294
"1893","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,9,886714,900,12.104267,-12.538161
"1894","Basic Neuroscience","Intermediate
(2nd quartile)",FALSE,TRUE,6,119949,40,-37.174683,66.08374
"1895","Demyelinating Disorders","Intermediate
(2nd quartile)",TRUE,TRUE,6,558985,518,-21.57369,23.397476
"1896","Demyelinating Disorders","Advanced
(3rd quartile)",FALSE,FALSE,9,805313,376,45.379375,1.0901873
"1897","Demyelinating Disorders","Intermediate
(2nd quartile)",FALSE,TRUE,9,453925,406,56.118565,22.573038
"1898","Demyelinating Disorders","Easy
(1st quartile)",FALSE,TRUE,12,597136,482,44.88871,3.7336128
"1899","Demyelinating Disorders","Intermediate
(2nd quartile)",TRUE,TRUE,5,512400,62,-19.449575,27.85222
"1900","Demyelinating Disorders","Difficult
(4th quartile)",TRUE,TRUE,6,411771,309,3.5238826,-0.109365486
"1901","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,10,413137,393,43.949604,6.2215548
"1902","Demyelinating Disorders","Easy
(1st quartile)",TRUE,TRUE,7,522258,84,-24.333656,27.28687
"1903","Epilepsy, Seizures","Advanced
(3rd quartile)",TRUE,TRUE,10,372492,957,13.459827,47.154476
"1904","Basic Neuroscience","Easy
(1st quartile)",FALSE,TRUE,11,952055,591,31.10246,-17.530075
"1905","Epilepsy, Seizures","Easy
(1st quartile)",TRUE,TRUE,13,361565,574,21.239145,44.948196
"1906","Epilepsy, Seizures","Easy
(1st quartile)",TRUE,TRUE,15,567825,359,11.351127,44.83311
"1907","Epilepsy, Seizures","Intermediate
(2nd quartile)",FALSE,FALSE,7,953632,514,8.0480995,10.326594
"1908","Epilepsy, Seizures","Advanced
(3rd quartile)",FALSE,FALSE,9,903147,692,19.112764,-53.715004
"1909","Epilepsy, Seizures","Advanced
(3rd quartile)",TRUE,TRUE,5,799586,100,-9.129616,52.56207
"1910","Epilepsy, Seizures","Easy
(1st quartile)",TRUE,TRUE,5,437923,445,2.34604,51.295826
"1911","Epilepsy, Seizures","Intermediate
(2nd quartile)",TRUE,TRUE,15,220013,796,11.305963,48.523197
"1912","Epilepsy, Seizures","Difficult
(4th quartile)",FALSE,TRUE,4,972702,733,18.44453,48.90208
"1913","Epilepsy, Seizures","Advanced
(3rd quartile)",TRUE,TRUE,8,339193,120,-40.431965,7.9887114
"1914","Epilepsy, Seizures","Advanced
(3rd quartile)",TRUE,TRUE,7,824174,1465,9.077575,41.732117
"1915","Basic Neuroscience","Difficult
(4th quartile)",TRUE,TRUE,8,511943,81,-56.17459,54.501846
"1916","Epilepsy, Seizures","Difficult
(4th quartile)",FALSE,FALSE,8,389539,401,10.131184,61.967968
"1917","Epilepsy, Seizures","Easy
(1st quartile)",TRUE,TRUE,9,349969,820,32.274147,33.911743
"1918","Epilepsy, Seizures","Advanced
(3rd quartile)",TRUE,TRUE,7,610673,67,-53.234375,34.954853
"1919","Epilepsy, Seizures","Difficult
(4th quartile)",FALSE,FALSE,43,773183,512,11.263983,43.87465
"1920","Epilepsy, Seizures","Intermediate
(2nd quartile)",TRUE,TRUE,7,548697,913,15.747114,51.939827
"1921","Epilepsy, Seizures","Intermediate
(2nd quartile)",TRUE,TRUE,12,997560,574,7.752085,54.811394
"1922","Epilepsy, Seizures","Easy
(1st quartile)",TRUE,TRUE,7,904437,564,8.161877,43.148518
"1923","Epilepsy, Seizures","Easy
(1st quartile)",TRUE,TRUE,6,517056,48,-20.193693,37.545876
"1924","Epilepsy, Seizures","Intermediate
(2nd quartile)",FALSE,FALSE,16,153544,1098,7.871212,52.559566
"1925","Basic Neuroscience","Difficult
(4th quartile)",FALSE,TRUE,16,206972,628,22.944818,-1.8471518
"1926","Epilepsy, Seizures","Easy
(1st quartile)",FALSE,TRUE,5,667186,721,15.554802,-25.910574
"1927","Epilepsy, Seizures","Advanced
(3rd quartile)",FALSE,FALSE,8,611542,1149,6.583195,49.748295
"1928","Epilepsy, Seizures","Advanced
(3rd quartile)",TRUE,TRUE,5,645900,1098,12.167086,47.941372
